fid,id,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,ownership,society_name,road_name,northing,easting,balanced,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_-dd9,18038836,,,68,7,5,Healthy,Private,Shivganga Society Warje,Canal  Road,18.48185181,73.80602159,True,nan,30,Swietenia macrophylla King.,4021442,Bigleaf Mahogani,Mothi Mahogani,Timber wood,Seasonal,March-April,30,False
trees_display.fid--1672c0a_16c6758e284_-dd8,18038837,,,98,8,5,Healthy,Private,Shivganga Society Warje,Canal  Road,18.48183528,73.80597901,True,nan,30,Swietenia macrophylla King.,4021443,Bigleaf Mahogani,Mothi Mahogani,Timber wood,Seasonal,March-April,30,False
trees_display.fid--1672c0a_16c6758e284_-dd7,18038838,,,70,7,4,Healthy,Private,Shivganga Society Warje,Canal  Road,18.4818162,73.80594145,True,nan,30,Swietenia macrophylla King.,4021444,Bigleaf Mahogani,Mothi Mahogani,Timber wood,Seasonal,March-April,30,False
trees_display.fid--1672c0a_16c6758e284_-dd6,18038839,,,12,4,3,Healthy,Private,Shivganga Society Warje,Canal  Road,18.4818162,73.80589016,True,Collar,30,Alstonia scholaris (Linn.)R.Br.,4021445,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dd5,18038840,,,80,7,5,Healthy,Private,Shivganga Society Warje,Canal  Road,18.48184768,73.80571213,True,nan,30,Annona reticulata Linn.,4021446,Bull's Heart,Ramphal,Fruit,Seasonal,August-October,30,False
trees_display.fid--1672c0a_16c6758e284_-dd4,18038841,,,80,6,5,Healthy,On Road,Near Ganga Sahkari Gruharachna Sanstha Near Apollo Diagnostics Ambedkar Chowk,Aundh Road Bopodi,18.5625136,73.82970449,True,nan,7,Putranjiva roxburghii Wall.,4021447,Lucky Bean Tree,Putranjiva,Medicinal,Seasonal,March-May,7,False
trees_display.fid--1672c0a_16c6758e284_-dd3,18038842,,,60,7,5,Average,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48188011,73.80567759,False,nan,30,Tecoma alata DC.,4021448,Orange Bell,Orange Bell,Ornamental,Seasonal,September-October,30,False
trees_display.fid--1672c0a_16c6758e284_-dd2,18038843,,,70,6,4,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48189633,73.80565245,False,nan,30,Tecoma alata DC.,4021449,Orange Bell,Orange Bell,Ornamental,Seasonal,September-October,30,False
trees_display.fid--1672c0a_16c6758e284_-dd1,18038844,,,50,6,4,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48192558,73.80559512,True,nan,30,Mangifera indica Linn.,4021451,Mango,Amba,Fruit,Seasonal,January-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dd0,18038845,,,80,15,6,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.4820019,73.80560249,True,nan,30,Cocos nucifera Linn.,4021450,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-dcf,18038846,,,68,4,4,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48199141,73.80553845,False,nan,30,Cocos nucifera Linn.,4021453,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-dce,18038847,,,80,6,5,Healthy,On Road,Near Ganga Sahkari Gruharachna Sanstha  Ambedkar Chowk,Aundh Road Bopodi,18.56266997,73.82971454,True,nan,7,Senna siamea (Lam.) Irwin & Barneby,4021452,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,7,False
trees_display.fid--1672c0a_16c6758e284_-dcd,18038848,,,90,8,6,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.482062,73.8054895,True,nan,30,Holoptelia integrifolia (Roxb.) Planch,4021454,Indian Elm,Vavla,Timber wood,Seasonal,December-May,30,False
trees_display.fid--1672c0a_16c6758e284_-dcc,18038849,,,23,4,3,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48207694,73.80547442,True,nan,30,Plumeria alba Linn.,4021455,Safed Chapha,Chapha (A),Ornamental,Seasonal,March-September,30,False
trees_display.fid--1672c0a_16c6758e284_-dcb,18038850,,,42,6,5,Healthy,On Road,Near Ganga Sahkari Gruharachna Sanstha  Ambedkar Chowk,Aundh Road Bopodi,18.56241189,73.82987112,True,nan,7,Ficus racemosa L.,4021456,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,7,False
trees_display.fid--1672c0a_16c6758e284_-dca,18038851,,,40,4,3,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48209475,73.80547006,False,nan,30,Plumeria alba Linn.,4021457,Safed Chapha,Chapha (A),Ornamental,Seasonal,March-September,30,False
trees_display.fid--1672c0a_16c6758e284_-dc9,18038852,,,70,7,5,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48209825,73.80548481,True,nan,30,Syzygium cumini (Linn.)Skeels.,4021458,Jamun,Jamun,Fruit,Seasonal,March-May,30,False
trees_display.fid--1672c0a_16c6758e284_-dc8,18038853,,,75,5,4,Healthy,On Foot Path,Near Ganga Sahkari Gruharachna Sanstha  Ambedkar Chowk,Aundh Road Bopodi,18.56243192,73.82996868,True,nan,7,Senna siamea (Lam.) Irwin & Barneby,4021459,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,7,False
trees_display.fid--1672c0a_16c6758e284_-dc7,18038854,,,60,7,6,Healthy,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.4820833,73.80552203,True,nan,30,Mangifera indica Linn.,4021460,Mango,Amba,Fruit,Seasonal,January-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dc6,18038855,,,54,6,4,Average,Private,Chiranand Pratithan Datta Mandir Warje,Canal  Road,18.48205151,73.80557131,True,nan,30,Morus alba Linn.,4021462,Mulberry,Tuti,Fruit,Seasonal,March-May,30,False
trees_display.fid--1672c0a_16c6758e284_-dc5,18038856,,,80,6,5,Healthy,On Road,Near Ganga Sahkari Gruharachna Sanstha  Ambedkar Chowk,Aundh Road Bopodi,18.56244622,73.83006323,True,nan,7,Syzygium cumini (Linn.)Skeels.,4021461,Jamun,Jamun,Fruit,Seasonal,March-May,7,False
trees_display.fid--1672c0a_16c6758e284_-dc4,18038857,,,12,4,3,Healthy,Private,Sagar Nivas  Warje,Canal  Road,18.48205341,73.80570006,False,Collar,30,Mangifera indica Linn.,4021463,Mango,Amba,Fruit,Seasonal,January-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dc3,18038858,,,18,5,4,Healthy,Private,Sagar Nivas  Warje,Canal  Road,18.48206709,73.80572353,True,Collar,30,Araucaria columnaris (G.Forst.) Hook.,4021464,X-Mas Tree,X-Mas Tree,Ornamental,nan,nan,30,False
trees_display.fid--1672c0a_16c6758e284_-dc2,18038859,,,120,7,6,Healthy,On Road,Near  Ambedkar Chowk,Aundh Road Bopodi,18.56216017,73.83018997,True,nan,7,Albizia saman (Jacq.) Merr.,4021466,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,7,False
trees_display.fid--1672c0a_16c6758e284_-dc1,18038860,,,50,6,4,Average,Private,Sagar Nivas  Warje,Canal  Road,18.48210429,73.80587239,True,Collar,30,Mangifera indica Linn.,4021467,Mango,Amba,Fruit,Seasonal,January-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dc0,18038861,,,120,6,5,Healthy,On Road,Near  Ambedkar Chowk,Aundh Road Bopodi,18.56202636,73.83015275,True,nan,7,Albizia saman (Jacq.) Merr.,4021469,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,7,False
trees_display.fid--1672c0a_16c6758e284_-dbf,18038862,,,98,15,6,Healthy,Private,Shreedhar Nivas  Warje,Canal  Road,18.48224865,73.80561255,True,Collar,30,Cocos nucifera Linn.,4021470,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-dbe,18038863,,,45,7,4,Healthy,Private,Shreedhar Nivas  Warje,Canal  Road,18.48222353,73.80556461,True,Collar,30,Mangifera indica Linn.,4021471,Mango,Amba,Fruit,Seasonal,January-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dbd,18038864,,,80,8,6,Healthy,Private,Shreedhar Nivas  Warje,Canal  Road,18.48217965,73.80558338,True,Collar,30,Cocos nucifera Linn.,4021472,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-dbc,18038865,,,35,6,4,Healthy,Private,Suraj Nivas  Warje,Canal  Road,18.4822194,73.80539563,True,Collar,30,Terminalia catappa Linn.,4021475,Indian Almond,Deshi Badam,Fruit,Seasonal,April-October,30,False
trees_display.fid--1672c0a_16c6758e284_-dbb,18038866,,,60,7,5,Healthy,Private,Shreedhar Nivas  Warje,Canal  Road,18.48214754,73.80546268,True,nan,30,Phyllanthus emblica Linn.,4021473,Amla,Amla,Medicinal,Seasonal,March-May,30,False
trees_display.fid--1672c0a_16c6758e284_-dba,18038867,,,40,7,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48221654,73.80540971,True,Collar,30,Polyalthia longifolia var.pendula,4021476,Ashoka (D),Ashoka (D),Ornamental,Seasonal,April-June,30,False
trees_display.fid--1672c0a_16c6758e284_-db9,18038868,,,70,8,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48220954,73.80537048,True,Collar,30,Syzygium cumini (Linn.)Skeels.,4021477,Jamun,Jamun,Fruit,Seasonal,March-May,30,False
trees_display.fid--1672c0a_16c6758e284_-db8,18038869,,,50,7,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.4822,73.80534567,True,nan,30,Ficus benjamina L.,4021478,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-db7,18038870,,,78,8,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48225915,73.80533595,True,nan,30,Ficus benjamina L.,4021479,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-db6,18038871,,,98,7,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48229603,73.80527023,True,nan,30,Ficus benjamina L.,4021480,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-db5,18038872,,,60,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48233165,73.8052652,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021481,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-db4,18038873,,,60,6,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48237458,73.80521525,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021482,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-db3,18038874,,,100,7,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48243817,73.80517568,True,nan,30,Ficus religiosa Linn.,4021483,Pipal,Pimpal,Medicinal,Seasonal,April-August,30,False
trees_display.fid--1672c0a_16c6758e284_-db2,18038875,,,120,6,5,Healthy,On Road,Near  Ambedkar Chowk,Aundh Road Bopodi,18.56187284,73.83018091,True,nan,7,Albizia saman (Jacq.) Merr.,4021484,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,7,False
trees_display.fid--1672c0a_16c6758e284_-db1,18038876,,,80,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48249668,73.8051264,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021485,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-db0,18038877,,,65,7,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48266617,73.8049886,False,nan,30,Leucaena leucocephala (Lamk.)De.wit.,4021487,Subabul,Subabul,Timber wood,Seasonal,July-January,30,False
trees_display.fid--1672c0a_16c6758e284_-daf,18038878,,,90,8,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48263946,73.80503856,True,nan,30,Leucaena leucocephala (Lamk.)De.wit.,4021486,Subabul,Subabul,Timber wood,Seasonal,July-January,30,False
trees_display.fid--1672c0a_16c6758e284_-dae,18038879,,,68,6,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.4826916,73.80496614,False,nan,30,Leucaena leucocephala (Lamk.)De.wit.,4021488,Subabul,Subabul,Timber wood,Seasonal,July-January,30,False
trees_display.fid--1672c0a_16c6758e284_-dad,18038880,,,50,7,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48270146,73.80495206,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021489,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-dac,18038881,,,70,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48278159,73.80498223,True,nan,30,Spathodea campanulata Beauv.,4021490,Fountain Tree,Pichkari,Ornamental,Seasonal,December-April,30,False
trees_display.fid--1672c0a_16c6758e284_-dab,18038882,,,16,4,2,Healthy,Public,nan,Bt Kavade Road,18.51164464,73.90020233,True,nan,41,Holoptelia integrifolia (Roxb.) Planch,4021647,Indian Elm,Vavla,Timber wood,Seasonal,December-May,41,False
trees_display.fid--1672c0a_16c6758e284_-daa,18038883,,,70,6,4,Average,Private,Sr 144 Warje,Canal  Road,18.48265504,73.80512942,True,nan,30,Leucaena leucocephala (Lamk.)De.wit.,4021491,Subabul,Subabul,Timber wood,Seasonal,July-January,30,False
trees_display.fid--1672c0a_16c6758e284_-da9,18038884,,,78,10,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48277873,73.80493999,True,Collar,30,Cocos nucifera Linn.,4021492,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-da8,18038885,,,25,5,3,Healthy,Public,nan,Bt Kavade Road,18.5119791,73.90024658,True,nan,41,Pongamia pinnata (L.) Pierre,4021664,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,False
trees_display.fid--1672c0a_16c6758e284_-da7,18038886,,,25,5,2,Healthy,Public,nan,Bt Kavade Road,18.51195334,73.90029889,True,nan,41,Pongamia pinnata (L.) Pierre,4021676,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,False
trees_display.fid--1672c0a_16c6758e284_-da6,18038887,,,12,3,1,Healthy,Public,nan,Bt Kavade Road,18.51198991,73.90019696,True,nan,41,Pongamia pinnata (L.) Pierre,4021724,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,False
trees_display.fid--1672c0a_16c6758e284_-da5,18038888,,,10,2,1,Healthy,Public,nan,Bt Kavade Road,18.51174065,73.90030425,True,nan,41,Pongamia pinnata (L.) Pierre,4021686,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,False
trees_display.fid--1672c0a_16c6758e284_-da4,18038889,,,75,5,4,Healthy,Private,Near  Ambedkar Chowk,Aundh Road Bopodi,18.56182517,73.83018628,True,nan,7,Polyalthia longifolia (sonnerat) Thwaites,4021493,Ashoka,Ashoka,Ornamental,Seasonal,April-June,7,False
trees_display.fid--1672c0a_16c6758e284_-da3,18038890,,,90,12,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48287667,73.80490176,True,Collar,30,Cocos nucifera Linn.,4021494,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-da2,18038891,,,150,7,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48301054,73.80479481,True,Collar,30,Ficus religiosa Linn.,4021497,Pipal,Pimpal,Medicinal,Seasonal,April-August,30,False
trees_display.fid--1672c0a_16c6758e284_-da1,18038892,,,70,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48293264,73.80482063,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021495,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-da0,18038893,,,80,5,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48295744,73.8048109,True,Collar,30,Cocos nucifera Linn.,4021496,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-d9f,18038894,,,68,7,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.4831406,73.8047405,True,nan,30,Terminalia catappa Linn.,4021498,Indian Almond,Deshi Badam,Fruit,Seasonal,April-October,30,False
trees_display.fid--1672c0a_16c6758e284_-d9e,18038895,,,90,6,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48315013,73.80463522,True,nan,30,Spathodea campanulata Beauv.,4021499,Fountain Tree,Pichkari,Ornamental,Seasonal,December-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d9d,18038896,,,78,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48320578,73.80457956,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021500,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-d9c,18038897,,,80,10,6,Healthy,Private,Sr 144 Warje,Canal  Road,18.48326016,73.80461376,True,nan,30,Cocos nucifera Linn.,4021501,Coconut,Naral,Fruit,Throughout year,Throughout year,30,False
trees_display.fid--1672c0a_16c6758e284_-d9b,18038898,,,80,7,5,Average,Private,Sr 144 Warje,Canal  Road,18.48325793,73.80454738,True,nan,30,Acacia auriculiformis A. cunh ex Benth.,4021502,Earleaf Acacia,Australian Acacia,Timber wood,Seasonal,October-December,30,False
trees_display.fid--1672c0a_16c6758e284_-d9a,18038899,,,70,8,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48327129,73.80450983,True,nan,30,Alstonia scholaris (Linn.)R.Br.,4021503,Saptaparni,Saptaparni,Medicinal,Seasonal,December-March,30,False
trees_display.fid--1672c0a_16c6758e284_-d99,18038900,,,40,5,1,Healthy,Public,Near  Ambedkar Chowk Kunal Crimson,Aundh Road Bopodi,18.5611129,73.83003037,True,nan,7,Polyalthia longifolia var.pendula,4021504,Ashoka (D),Ashoka (D),Ornamental,Seasonal,April-June,7,False
trees_display.fid--1672c0a_16c6758e284_-d98,18038901,,,35,5,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48354602,73.8036703,True,nan,30,Plumeria alba Linn.,4021505,Safed Chapha,Chapha (A),Ornamental,Seasonal,March-September,30,False
trees_display.fid--1672c0a_16c6758e284_-d97,18038902,,,60,6,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48352631,73.80370583,True,nan,30,Cassia fistula Linn. var.white,4021506,Indian Laburnum,Bahava (W),Medicinal,Seasonal,March-July,30,True
trees_display.fid--1672c0a_16c6758e284_-d96,18038903,,,23,6,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48346303,73.80378395,True,nan,30,Ficus religiosa Linn.,4021507,Pipal,Pimpal,Medicinal,Seasonal,April-August,30,False
trees_display.fid--1672c0a_16c6758e284_-d95,18038904,,,50,7,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48342455,73.80383257,True,nan,30,Moringa oleifera Lam.,4021509,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d94,18038905,,,60,6,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48344204,73.80381078,False,nan,30,Moringa oleifera Lam.,4021508,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d93,18038906,,,65,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48343568,73.80387749,True,nan,30,Moringa oleifera Lam.,4021510,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d92,18038907,,,70,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.48340961,73.80392309,True,nan,30,Moringa oleifera Lam.,4021511,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d91,18038908,,,52,6,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48339307,73.80396769,True,nan,30,Moringa oleifera Lam.,4021512,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d90,18038909,,,78,7,5,Healthy,Private,Sr 144 Warje,Canal  Road,18.4833864,73.80399082,True,nan,30,Albizia saman (Jacq.) Merr.,4021513,Rain Tree,Rain Tree,Timber wood,Seasonal,March-July,30,False
trees_display.fid--1672c0a_16c6758e284_-d8f,18038910,,,35,5,4,Healthy,Private,Near Ambedkar Chowk  Vijay Chowk,Aundh Road Bopodi,18.56133284,73.83025065,True,nan,7,Swietenia macrophylla King.,4021514,Bigleaf Mahogani,Mothi Mahogani,Timber wood,Seasonal,March-April,7,False
trees_display.fid--1672c0a_16c6758e284_-d8e,18038911,,,15,3,3,Average,Private,Sr 144 Warje,Canal  Road,18.48340452,73.80394489,True,nan,30,Bauhinia purpurea L.,4021515,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,30,False
trees_display.fid--1672c0a_16c6758e284_-d8d,18038912,,,60,6,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48338035,73.80400758,False,nan,30,Moringa oleifera Lam.,4021516,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d8c,18038913,,,25,5,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48333266,73.80408336,True,nan,30,Cassia grandis L.f.,4021518,Pink Shower,Pink Shower,Ornamental,Seasonal,March,30,False
trees_display.fid--1672c0a_16c6758e284_-d8b,18038914,,,10,3,1,Healthy,Public,nan,Bt Kavade Road,18.51166244,73.90026569,True,nan,41,Khaya senegalensis (Desr.)A.Juss.,4021649,African Mahogani,Khaya,Timber wood,Seasonal,March-May,41,False
trees_display.fid--1672c0a_16c6758e284_-d8a,18038915,,,42,5,4,Healthy,Public,Near Ambedkar Chowk  Vijay Chowk,Aundh Road Bopodi,18.56108461,73.8301095,True,nan,7,Leucaena leucocephala (Lamk.)De.wit.,4021519,Subabul,Subabul,Timber wood,Seasonal,July-January,7,False
trees_display.fid--1672c0a_16c6758e284_-d89,18038916,,,20,6,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48331866,73.80410414,True,nan,30,Cassia grandis L.f.,4021520,Pink Shower,Pink Shower,Ornamental,Seasonal,March,30,False
trees_display.fid--1672c0a_16c6758e284_-d88,18038917,,,25,5,3,Healthy,Private,Sr 144 Warje,Canal  Road,18.48331421,73.8041323,True,nan,30,Cassia grandis L.f.,4021521,Pink Shower,Pink Shower,Ornamental,Seasonal,March,30,False
trees_display.fid--1672c0a_16c6758e284_-d87,18038918,,,30,5,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48327033,73.80420908,True,nan,30,Cassia grandis L.f.,4021523,Pink Shower,Pink Shower,Ornamental,Seasonal,March,30,False
trees_display.fid--1672c0a_16c6758e284_-d86,18038919,,,56,7,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48328782,73.80417857,True,nan,30,Moringa oleifera Lam.,4021522,Drum Stick,Shevga,Vegetable,Seasonal,January-April,30,False
trees_display.fid--1672c0a_16c6758e284_-d85,18038920,,,35,5,4,Healthy,Private,Sr 144 Warje,Canal  Road,18.48325793,73.80423658,True,nan,30,Cassia fistula Linn. var.white,4021524,Indian Laburnum,Bahava (W),Medicinal,Seasonal,March-July,30,True
